0
Acanthistius brasilianus
Callorhinchus callorhynchus
Congiopodus peruvianus
Cheilodactylus bergi
Discopyge tschudii
Eleginops maclovinus
Engraulis anchoita
Galeorhinus galeus
Galeorhinus vitaminicus
Genypterus blacodes
Helicolenus dactylopterus lahillei
Macruronus magellanicus
Merluccius hubbsi
Mugil platanus
Mustelus schmitti
Myliobatis goodei
Notorhynchus cepedianus
Odontesthes incisa
Odontesthes platensis
Odontesthes argentinensis
Odontesthes nigricans
Odontesthes smitti
Oncopterus darwini
Paralichthys isosceles
Paralichthys patagonicus
Parona signata
Percophis brasiliensis
Pinguipes brasilianus
Pomatomus saltator
Polyprion americanus
Prionotus nudigula
Pseudopercis semifasciata
Raja flavirostris
Scomber japonicus
Seriolella porosa
Sparus pagrus
Squalus acanthias
Squatina argentina
Stromateus brasiliensis
Torpedo puelcha
Trachurus lathami
Urophycis brasiliensis
Xysteuris rasile
