Species
Nebrius ferrugineus
Centropyge bispinosa
Pomacanthus chrysurus
Centropyge acanthops
Pygoplites diacanthus
Centropyge multispinis
Pomacanthus semicirculatus
Apolemichthys trimaculatus
Paracirrhites arcatus
Paracirrhites forsteri
Cirrhitichthys oxycephalus
Abudefduf vaigiensis
Dascyllus trimaculatus
Stegastes insularis
Pomacentrus sulfureus
Pomacentrus caeruleus
Plectroglyphidodon lacrymatus
Plectroglyphidodon johnstonianus
Plectroglyphidodon dickii
Lepidozygus tapeinosoma
Amphiprion akallopisos
Amphiprion allardi
Dascyllus carneus
Abudefduf sparoides
Amphiprion clarkii
Chromis dimidiata
Chromis nigrura
Chromis opercularis
Chromis ternatensis
Chromis weberi
Chromis xutha
Abudefduf sexfasciatus
Hologymnosus semidiscus
Anampses twistii
Bodianus axillaris
Bodianus anthioides
Biochoeres leucoxanthus
Biochoeres cosmetus
Anampses meleagrides
Anampses lineatus
Anampses caeruleopunctatus
Allocoris formosa
Bodianus bilunulatus
Allocoris cuvieri
Pseudocheilinus octotaenia
Labroides bicolor
Labroides dimidiatus
Labropsis xanthonota
Labridae
Macropharyngodon bipartitus
Novaculoides macrolepidotus
Pseudocheilinus evanidus
Pseudocheilinus hexataenia
Iniistius pavo
Pseudodax moluccanus
Novaculichthys taeniourus
Pseudocoris heteroptera
Pseudojuloides species
Pteragogus sp .
Stethojulis albovittata
Thalassoma amblycephalum
Thalassoma herbraicum
Thalassoma janseni
Thalassoma lunare
Bodianus diana
Hemitautoga scapularis
Halichoeres iridis
Cheilinus bimaculatus
Cheilinus chlorourus
Cheilinus digrammus
Cheilinus fasciatus
Cheilio inermis
Cheilinus trilobatus
Cheilinus undulatus
Cirrhilabrus exquisitus
Coris aygula
Coris caudimacula
Diproctacanthus xanthurus
Epibulus insidiator
Oxycheilinus digrammus
Gomphosus caeruleus
Hemicoris batuensis
Hologymnosus doliatus
Hemigymnus melapterus
Hemitautoga hortulanus
Hemigymnus fasciatus
Calotomus carolinus
Cetoscarus bicolor
Chlorurus capistratoides
Scarus tricolor
Leptoscarus vaigensis
Bolbometopon muricatum
Scarus caudofasciatus
Scarus rubroviolaceus
Scarus psittacus
Scarus prasiognathos
Chlorurus strongylocephalus
Scarus niger
Scarus frenatus
Scarus festivus
Scarus scaber
Scarus capistratoides
Chlorurus sordidus
Hipposcarus harid
Parapercis signata
Ecsenius midas
Ecsenius minutus
Exallias brevis
Plagiotremus rhinorhynchos
Plagiotremus tapeinosoma
Cirripectes castaneus
Cirripectes auritus
Blenniidae
Dragonet
Fusigobius duospilus
Eviota sebreei
Valenciennea strigata
Gnatholepis species
Gnatholepis anjerensis
Fusigobius maximus
Amblyeleotris wheeleri
Amblyeleotris sp .
Fusigobius neophytus
Nemateleotris magnifica
Ptereleotris evides
Ptereleotris heteroptera
Platax orbicularis
Siganus argenteus
Siganus stellatus
Naso annulatus
Naso vlamingii
Naso unicornis
Naso thynnoides
Naso Mcdadei
Naso hexacanthus
Naso elegans
Naso brevirostris
Ctenochaetus truncatus
Naso brachycentron
Ctenochaetus binotatus
Ctenochaetus striatus
Zebrasoma scopas
Zanclus cornutus
Paracanthurus hepatus
Acanthurus auranticavus
Acanthurus xanthopterus
Acanthurus thompsoni
Acanthurus tennenti
Acanthurus nigrofuscus
Acanthurus nigricauda
Acanthurus lineatus
Acanthurus leucocheilus
Acanthurus leucosternon
Acanthurus dussumieri
Zebrasoma desjardinii
Sphyraena barracuda
Gymnosarda unicolor
Scomberomorus commerson
Sufflamen bursa
Rhinecanthus cinereus
Xanthichthys auromarginatus
Sufflamen fraenatus
Pseudobalistes flavimarginatus
Sufflamen chrysopterus
Odonus niger
Melichthys niger
Melichthys indicus
Balistoides viridescens
Balistoides conspicillum
Balistapus undulatus
Cantherines pardalis
Paraluteres arqat
Paraluteres prionurus
Pervagor aspricaudus
Pervagor janthinosoma
Amanses scopas
Aluterus scriptus
Cantherines dumerilii
Ostracion meleagris
Canthigaster smithae
Canthigaster smithae
Canthigaster tyleri
Canthigaster valentini
Arothron stellatus
Canthigaster janthinoptera
Arothron nigropunctatus
Arothron meleagris
Arothron mappa
Diodon liturosus
