Species
Acanthurus bahianus
Acanthurus chirurgicus
Acanthurus coerulus
Albula vlupes
Apogon bintatus
Apogon lachneri
Apogon maculatus
Apogon townsendi
Apogon robinsi
Apogon stellatus
Aulostomus maculatus
Aluterus schoepfi
Balistes vetula
Cantherdermis sufflamen
Cantherhines macrocerus
Cantherhines pullus
Melichthys niger
Monocanthus tuckeri
Xanthichthys ringens
Batrachoides gilberti
Sanopus barbatus
Sanopus greenfieldorum
Sanopus splendidus
Ablennes hiannes
Strongylura notata
Tylosurus crocodilus
Bothus lunatus
Caranx batholomaei
Caranx crysos
Caranx hippos
Caranx latus
Caranx ruber
Decapterus macarellus
Elagatis bipinnulata
Trachinotus falcatus
Trachinotus goodei
Carcharhinus leucas
Carcharhinus perezi
Carcharhinus falciformis
Negaprion brevirostris
Centropomus undecimalis
Emblemariopsis dianae
Chaetodon aculeatus
Chaetodon capistratus
Chaetodon ocellatus
Chaetodon sedentarius
Chaetodon striatus
Amblycirrhitus pinos
Acanthemblemaria spinosa
Chaenopsis ocellata
Emblemaria pandionts
Lucayablennius zingaro
Malacoctenus boehlkei
Malacoctenus macropus
Malacoctenus triangulatus
Ophioblennius atlanticus
Heteroconger halis
Dasyatis americana
Dasyatis gutatta
Himantura schmardae
Diodon holocanthus
Diodon hystrix
Echeneis neucratoides*
Megalops atlanticus
Chaetodipterus faber
Hirundichthys speculiger
Eucinostomus lefroyi
Gerres cinereus
Ginglymostoma cirratum
Ctenogobius saepapellans
Coryphopterus dicrus
Coryphopterus eidolon
Coryphopterus galucofraenum
Coryphopterus lipernes
Gnatholepsis thompsoni
Gobionellus saepepallens
Gobiosom evelynae
Gobiosoma genie
Cleaning goby
Yellowline goby
Barsnout goby
Lophogobius cyprinoides
Gramma loreto
Gramma melacara
Liopropoma rubre
Anisotremus surinamensis
Anisotremus virginicus
Haemulon album
Haemulon aurolineatum
Haemulon  carbonarium
Haemulon chrysargyreum
Haemulon flavolineatum
Haemulon macrostomum
Haemulon melanurum
Haemulon parra
Haemulon plumieri
Haemulon sciurus
Haemulon striatum
Hemiramphus brasiliensis
Holocentrus adscensionis
Holocentrus rufus
Sargocentron coruscum
Sargocentron vexillarium
Neoniphon marianus
Priacanthus arenatus
Emmelichthyops atlanticus
Inermia vittata
Kyphosus sectatrix
Bodianus pulchellus
Bodianus rufus
Clepticus parrae
Doratonatus megalepis
Halichoeres bivittatus
Halichoeres cyanocephalus
Halichoeres garnoti
Halichoeres maculipinna
Halichoeres radiatus
Hemipteronotus novacula
Lachnolaimus maximus
Thalassoma bifasciatum
Xyrichtys martinicensis
Xyrichtys spendens
Malacoctenus triangulatus
Lutjanus analis
Lutjanus apodus
Lutjanus cyanopterus
Lutjanus griseus
Lutjanus jocu
Lutjanus mahogani
Lutjanus synagris
Ocyurus chrysurus
Malacanthus plumieri
Manta birostris
Mobula hypostoma
Cantherhines macrocerus
Aluterus scriptus
Mugil curema
Mulloidiochthys martinicus
Pseudopeneus maculatus
Enchelycore carychroa
Gymnothorax funebris
Gymnothorax miliaris
Gymnothorax moringa
Gymnothorax vicinus
Aetobatus narinari
Myrichthys breviceps
Opistognathus aurifrons
Opistognathus macrognathus
Opistognathus whitehurstii
Acanthostracion polygonia
Acanthostracion quadricornis
Lactophrys bicaudalis
Lactophrys trigonus
Lactophrys triqueter
Pempheris schomburgki
Holacanthus ciliaris
Holacanthus tricolor
Pomacanthus arcuatus
Pomacanthus paru
Holacanthus ciliaris
Abudefduf saxatilis
Abudefduf taurus
Chromis cyanea
Chromis insolata
Chromis multilineata
Microspathodon chrysurus
Stegastes diencaeus
8Stegastes adustus
Stegastes leucostictus
Stegastes partitus
Stegastes planifrons
Stegastes variabilis
Priacanthus arenatus
Priacanthus cruentatus
Rhincodon typus
Scarus coelestinus
Scarus coeruleus
Scarus guacamaia
Scarus iserti
Scarus taeniopterus
Scarus vetula
Sparisoma atomarium
Sparisoma aurofrenatum
Sparisoma chrysopterum
Sparisoma rubripinne
Sparisoma viride
Cryptotomus roseus
Equetus punctatus
Equetus umbrosus
Scomberomorus regala
Scorpaena plumieri
Alphestes afer
Cephalopholis fulvus
Cephalopholis s cruentatus
Epinephelus adscensionis
Epinephelus guttatus
Epinephelus itajara
Epinephelus morio
Epinephelus striatus
Hypoplectrus aberrans
Hypoplectrus chlorurus
Hypoplectrus gemma
Hypoplectrus gummingatta
Hypoplectrus indigo
Hypoplectrus nigricans
Hypoplectrus puella
Mycteroperca bonaci
Mycteroperca interstitialis
Mycteroperca rubra
Mycteroperca tigris
Mycteroperca venenosa
Paranthias furcifer
Rypticus saponaceus
Serranus baldwini
Serranus flaviventris
Serranus tabacarius
Serranus tigrinus
Serranus tortugarium
Calamus bajonado
Calamus calamus
Sphyraena barracuda
Sphyraena picudilla
Sphyrna lewini
Sphyrna tiburo
Synodus intermedius
Synodus saurus
Canthigaster rostrata
Chilomycterius antennatus
Chilomycterius antillarum
Diodon holocanthus
Diodon hystrix
Sphoeroides spengleri
Sphoeroides testudineus
Urolophus jamaicensis
