"occurrenceID","scientificName","scientificNameID","eventDate","country","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","footprintWKT","geodeticDatum","occurrenceStatus","basisOfRecord"
"socotra-zajonz-2019:occurrence:a0adfce67eade60e45efc6265a862677","Rhincodon typus","urn:lsid:marinespecies.org:taxname:105847","2019-07-12","Yemen","Socotra Archipelago",12.4105308574551,53.2672707221978,160752.954386071,"MULTIPOLYGON (((53.1257 12.4378, 53.1472 12.4041, 53.175 12.3763, 53.2225 12.345, 53.2527 12.3268, 53.2122 12.3202, 53.1805 12.345, 53.1387 12.3637, 53.1 12.3728, 53.0622 12.377, 53.0211 12.3791, 52.9751 12.3755, 52.9452 12.3686, 52.8915 12.3489, 52.8471 12.3211, 52.8199 12.2933, 52.7987 12.2639, 52.7812 12.2249, 52.7736 12.1811, 52.7736 12.1548, 52.7769 12.1257, 52.7936 12.0804, 52.8135 12.048, 52.8383 12.0202, 52.8728 11.9945, 52.9091 11.9764, 52.9429 11.9579, 52.9798 11.9416, 53.0095 11.9304, 53.043 11.9222, 53.0775 11.9204, 53.1123 11.925, 53.1401 11.9319, 53.1579 11.9398, 53.1859 11.9271, 53.2304 11.9156, 53.2642 11.9129, 53.2945 11.9086, 53.3226 11.9092, 53.3643 11.9171, 53.3985 11.9304, 53.4355 11.9529, 53.4612 11.9765, 53.4803 11.9998, 53.4936 12.0243, 53.5072 12.0572, 53.5129 12.0818, 53.5144 12.1106, 53.5138 12.1319, 53.5118 12.1426, 53.5342 12.1403, 53.5676 12.1259, 53.6079 12.1149, 53.678 12.103, 53.7907 12.103, 53.838 12.1105, 53.865 12.1135, 53.904 12.1225, 53.9618 12.1338, 54.0024 12.1293, 54.0362 12.1338, 54.0737 12.1383, 54.1037 12.1541, 54.1248 12.1518, 54.1758 12.1541, 54.1968 12.1631, 54.2456 12.1773, 54.2757 12.1954, 54.2982 12.2164, 54.3297 12.2254, 54.3538 12.2502, 54.4108 12.2622, 54.4821 12.2817, 54.5234 12.3027, 54.5595 12.3222, 54.5963 12.3545, 54.6413 12.3755, 54.6743 12.4003, 54.7126 12.4416, 54.7261 12.4747, 54.7389 12.5445, 54.7359 12.5813, 54.7254 12.6098, 54.7111 12.6533, 54.6864 12.6804, 54.6631 12.7036, 54.6398 12.7269, 54.6083 12.7389, 54.5842 12.7464, 54.5445 12.7547, 54.5167 12.757, 54.4987 12.7607, 54.4746 12.7705, 54.4499 12.7847, 54.4243 12.7915, 54.4078 12.799, 54.3845 12.7997, 54.3695 12.808, 54.3432 12.8223, 54.3215 12.829, 54.2959 12.8486, 54.2727 12.8591, 54.2531 12.8658, 54.2254 12.8666, 54.2096 12.8741, 54.1901 12.8808, 54.1713 12.8876, 54.154 12.8943, 54.1188 12.8951, 54.0962 12.8996, 54.079 12.8974, 54.0579 12.8981, 54.0354 12.8883, 54.0136 12.8816, 53.9934 12.8771, 53.9791 12.8651, 53.9491 12.8463, 53.91 12.8493, 53.874 12.8448, 53.844 12.8395, 53.8094 12.8305, 53.7891 12.8448, 53.7569 12.8651, 53.7306 12.8823, 53.7021 12.8898, 53.669 12.9004, 53.6142 12.8981, 53.5954 12.9049, 53.5444 12.9116, 53.4791 12.9101, 53.446 12.9004, 53.413 12.8898, 53.3785 12.8688, 53.3567 12.8523, 53.3304 12.8433, 53.2899 12.8208, 53.2643 12.8058, 53.2501 12.8185, 53.2351 12.8223, 53.2125 12.8298, 53.1938 12.835, 53.1697 12.835, 53.145 12.8373, 53.1307 12.8335, 53.1269 12.8361, 53.0892 12.8275, 53.052 12.8094, 53.017 12.7836, 52.9923 12.7561, 52.9717 12.722, 52.9577 12.6845, 52.9517 12.651, 52.952 12.6186, 52.9577 12.586, 52.9663 12.5587, 52.9812 12.5316, 52.9955 12.511, 53.0158 12.4898, 53.0324 12.4758, 53.0439 12.4683, 53.0585 12.46, 53.0771 12.4506, 53.0959 12.4437, 53.1224 12.4382, 53.1257 12.4378)), ((52.3406 12.3962, 52.3455 12.4293, 52.344 12.4704, 52.3388 12.4961, 52.3235 12.5307, 52.3076 12.5597, 52.2837 12.5854, 52.2527 12.6087, 52.2198 12.6272, 52.1769 12.6388, 52.1423 12.6431, 52.1123 12.6406, 52.0802 12.6344, 52.0527 12.6252, 52.0208 12.6079, 51.9919 12.5854, 51.9723 12.5632, 51.9543 12.5369, 51.9387 12.503, 51.9283 12.4647, 51.9268 12.4259, 51.933 12.392, 51.9117 12.3722, 51.9023 12.3611, 51.886 12.338, 51.8778 12.32, 51.8672 12.2962, 51.8647 12.2854, 51.8588 12.252, 51.8588 12.2312, 51.8595 12.2013, 51.863 12.1862, 51.8734 12.1515, 51.8855 12.1285, 51.9004 12.1065, 51.9239 12.0807, 51.9449 12.0631, 51.9684 12.049, 51.9961 12.0339, 52.0246 12.0208, 52.0543 12.0124, 52.0738 12.0025, 52.1065 11.9906, 52.1367 11.9854, 52.1508 11.9782, 52.1811 11.9661, 52.2075 11.9602, 52.235 11.9567, 52.2582 11.952, 52.2889 11.9486, 52.3134 11.9483, 52.3451 11.9493, 52.3656 11.9538, 52.3884 11.9555, 52.4189 11.9597, 52.4426 11.9659, 52.4671 11.9758, 52.4939 11.9911, 52.5183 12.0111, 52.5352 12.0287, 52.5495 12.0463, 52.5621 12.0688, 52.5708 12.0878, 52.577 12.1066, 52.5809 12.1164, 52.5898 12.1382, 52.5955 12.1617, 52.5982 12.1859, 52.5975 12.2094, 52.595 12.2327, 52.5881 12.2609, 52.5777 12.2851, 52.564 12.3079, 52.5447 12.3324, 52.5222 12.3521, 52.5019 12.3672, 52.471 12.3831, 52.4361 12.3935, 52.4039 12.3982, 52.3752 12.3974, 52.3535 12.3942, 52.3406 12.3962)))","WGS84","present","HumanObservation"
"socotra-zajonz-2019:occurrence:bbb310ee0f3bf5bf486ba07b16f9881d","Chiloscyllium arabicum","urn:lsid:marinespecies.org:taxname:277827","2019-07-12","Yemen","Socotra Archipelago",12.4105308574551,53.2672707221978,160752.954386071,"MULTIPOLYGON (((53.1257 12.4378, 53.1472 12.4041, 53.175 12.3763, 53.2225 12.345, 53.2527 12.3268, 53.2122 12.3202, 53.1805 12.345, 53.1387 12.3637, 53.1 12.3728, 53.0622 12.377, 53.0211 12.3791, 52.9751 12.3755, 52.9452 12.3686, 52.8915 12.3489, 52.8471 12.3211, 52.8199 12.2933, 52.7987 12.2639, 52.7812 12.2249, 52.7736 12.1811, 52.7736 12.1548, 52.7769 12.1257, 52.7936 12.0804, 52.8135 12.048, 52.8383 12.0202, 52.8728 11.9945, 52.9091 11.9764, 52.9429 11.9579, 52.9798 11.9416, 53.0095 11.9304, 53.043 11.9222, 53.0775 11.9204, 53.1123 11.925, 53.1401 11.9319, 53.1579 11.9398, 53.1859 11.9271, 53.2304 11.9156, 53.2642 11.9129, 53.2945 11.9086, 53.3226 11.9092, 53.3643 11.9171, 53.3985 11.9304, 53.4355 11.9529, 53.4612 11.9765, 53.4803 11.9998, 53.4936 12.0243, 53.5072 12.0572, 53.5129 12.0818, 53.5144 12.1106, 53.5138 12.1319, 53.5118 12.1426, 53.5342 12.1403, 53.5676 12.1259, 53.6079 12.1149, 53.678 12.103, 53.7907 12.103, 53.838 12.1105, 53.865 12.1135, 53.904 12.1225, 53.9618 12.1338, 54.0024 12.1293, 54.0362 12.1338, 54.0737 12.1383, 54.1037 12.1541, 54.1248 12.1518, 54.1758 12.1541, 54.1968 12.1631, 54.2456 12.1773, 54.2757 12.1954, 54.2982 12.2164, 54.3297 12.2254, 54.3538 12.2502, 54.4108 12.2622, 54.4821 12.2817, 54.5234 12.3027, 54.5595 12.3222, 54.5963 12.3545, 54.6413 12.3755, 54.6743 12.4003, 54.7126 12.4416, 54.7261 12.4747, 54.7389 12.5445, 54.7359 12.5813, 54.7254 12.6098, 54.7111 12.6533, 54.6864 12.6804, 54.6631 12.7036, 54.6398 12.7269, 54.6083 12.7389, 54.5842 12.7464, 54.5445 12.7547, 54.5167 12.757, 54.4987 12.7607, 54.4746 12.7705, 54.4499 12.7847, 54.4243 12.7915, 54.4078 12.799, 54.3845 12.7997, 54.3695 12.808, 54.3432 12.8223, 54.3215 12.829, 54.2959 12.8486, 54.2727 12.8591, 54.2531 12.8658, 54.2254 12.8666, 54.2096 12.8741, 54.1901 12.8808, 54.1713 12.8876, 54.154 12.8943, 54.1188 12.8951, 54.0962 12.8996, 54.079 12.8974, 54.0579 12.8981, 54.0354 12.8883, 54.0136 12.8816, 53.9934 12.8771, 53.9791 12.8651, 53.9491 12.8463, 53.91 12.8493, 53.874 12.8448, 53.844 12.8395, 53.8094 12.8305, 53.7891 12.8448, 53.7569 12.8651, 53.7306 12.8823, 53.7021 12.8898, 53.669 12.9004, 53.6142 12.8981, 53.5954 12.9049, 53.5444 12.9116, 53.4791 12.9101, 53.446 12.9004, 53.413 12.8898, 53.3785 12.8688, 53.3567 12.8523, 53.3304 12.8433, 53.2899 12.8208, 53.2643 12.8058, 53.2501 12.8185, 53.2351 12.8223, 53.2125 12.8298, 53.1938 12.835, 53.1697 12.835, 53.145 12.8373, 53.1307 12.8335, 53.1269 12.8361, 53.0892 12.8275, 53.052 12.8094, 53.017 12.7836, 52.9923 12.7561, 52.9717 12.722, 52.9577 12.6845, 52.9517 12.651, 52.952 12.6186, 52.9577 12.586, 52.9663 12.5587, 52.9812 12.5316, 52.9955 12.511, 53.0158 12.4898, 53.0324 12.4758, 53.0439 12.4683, 53.0585 12.46, 53.0771 12.4506, 53.0959 12.4437, 53.1224 12.4382, 53.1257 12.4378)), ((52.3406 12.3962, 52.3455 12.4293, 52.344 12.4704, 52.3388 12.4961, 52.3235 12.5307, 52.3076 12.5597, 52.2837 12.5854, 52.2527 12.6087, 52.2198 12.6272, 52.1769 12.6388, 52.1423 12.6431, 52.1123 12.6406, 52.0802 12.6344, 52.0527 12.6252, 52.0208 12.6079, 51.9919 12.5854, 51.9723 12.5632, 51.9543 12.5369, 51.9387 12.503, 51.9283 12.4647, 51.9268 12.4259, 51.933 12.392, 51.9117 12.3722, 51.9023 12.3611, 51.886 12.338, 51.8778 12.32, 51.8672 12.2962, 51.8647 12.2854, 51.8588 12.252, 51.8588 12.2312, 51.8595 12.2013, 51.863 12.1862, 51.8734 12.1515, 51.8855 12.1285, 51.9004 12.1065, 51.9239 12.0807, 51.9449 12.0631, 51.9684 12.049, 51.9961 12.0339, 52.0246 12.0208, 52.0543 12.0124, 52.0738 12.0025, 52.1065 11.9906, 52.1367 11.9854, 52.1508 11.9782, 52.1811 11.9661, 52.2075 11.9602, 52.235 11.9567, 52.2582 11.952, 52.2889 11.9486, 52.3134 11.9483, 52.3451 11.9493, 52.3656 11.9538, 52.3884 11.9555, 52.4189 11.9597, 52.4426 11.9659, 52.4671 11.9758, 52.4939 11.9911, 52.5183 12.0111, 52.5352 12.0287, 52.5495 12.0463, 52.5621 12.0688, 52.5708 12.0878, 52.577 12.1066, 52.5809 12.1164, 52.5898 12.1382, 52.5955 12.1617, 52.5982 12.1859, 52.5975 12.2094, 52.595 12.2327, 52.5881 12.2609, 52.5777 12.2851, 52.564 12.3079, 52.5447 12.3324, 52.5222 12.3521, 52.5019 12.3672, 52.471 12.3831, 52.4361 12.3935, 52.4039 12.3982, 52.3752 12.3974, 52.3535 12.3942, 52.3406 12.3962)))","WGS84","present","HumanObservation"
"socotra-zajonz-2019:occurrence:eda5f1f804a6e0691799917338533683","Stegostoma fasciatum","urn:lsid:marinespecies.org:taxname:220032","2019-07-12","Yemen","Socotra Archipelago",12.4105308574551,53.2672707221978,160752.954386071,"MULTIPOLYGON (((53.1257 12.4378, 53.1472 12.4041, 53.175 12.3763, 53.2225 12.345, 53.2527 12.3268, 53.2122 12.3202, 53.1805 12.345, 53.1387 12.3637, 53.1 12.3728, 53.0622 12.377, 53.0211 12.3791, 52.9751 12.3755, 52.9452 12.3686, 52.8915 12.3489, 52.8471 12.3211, 52.8199 12.2933, 52.7987 12.2639, 52.7812 12.2249, 52.7736 12.1811, 52.7736 12.1548, 52.7769 12.1257, 52.7936 12.0804, 52.8135 12.048, 52.8383 12.0202, 52.8728 11.9945, 52.9091 11.9764, 52.9429 11.9579, 52.9798 11.9416, 53.0095 11.9304, 53.043 11.9222, 53.0775 11.9204, 53.1123 11.925, 53.1401 11.9319, 53.1579 11.9398, 53.1859 11.9271, 53.2304 11.9156, 53.2642 11.9129, 53.2945 11.9086, 53.3226 11.9092, 53.3643 11.9171, 53.3985 11.9304, 53.4355 11.9529, 53.4612 11.9765, 53.4803 11.9998, 53.4936 12.0243, 53.5072 12.0572, 53.5129 12.0818, 53.5144 12.1106, 53.5138 12.1319, 53.5118 12.1426, 53.5342 12.1403, 53.5676 12.1259, 53.6079 12.1149, 53.678 12.103, 53.7907 12.103, 53.838 12.1105, 53.865 12.1135, 53.904 12.1225, 53.9618 12.1338, 54.0024 12.1293, 54.0362 12.1338, 54.0737 12.1383, 54.1037 12.1541, 54.1248 12.1518, 54.1758 12.1541, 54.1968 12.1631, 54.2456 12.1773, 54.2757 12.1954, 54.2982 12.2164, 54.3297 12.2254, 54.3538 12.2502, 54.4108 12.2622, 54.4821 12.2817, 54.5234 12.3027, 54.5595 12.3222, 54.5963 12.3545, 54.6413 12.3755, 54.6743 12.4003, 54.7126 12.4416, 54.7261 12.4747, 54.7389 12.5445, 54.7359 12.5813, 54.7254 12.6098, 54.7111 12.6533, 54.6864 12.6804, 54.6631 12.7036, 54.6398 12.7269, 54.6083 12.7389, 54.5842 12.7464, 54.5445 12.7547, 54.5167 12.757, 54.4987 12.7607, 54.4746 12.7705, 54.4499 12.7847, 54.4243 12.7915, 54.4078 12.799, 54.3845 12.7997, 54.3695 12.808, 54.3432 12.8223, 54.3215 12.829, 54.2959 12.8486, 54.2727 12.8591, 54.2531 12.8658, 54.2254 12.8666, 54.2096 12.8741, 54.1901 12.8808, 54.1713 12.8876, 54.154 12.8943, 54.1188 12.8951, 54.0962 12.8996, 54.079 12.8974, 54.0579 12.8981, 54.0354 12.8883, 54.0136 12.8816, 53.9934 12.8771, 53.9791 12.8651, 53.9491 12.8463, 53.91 12.8493, 53.874 12.8448, 53.844 12.8395, 53.8094 12.8305, 53.7891 12.8448, 53.7569 12.8651, 53.7306 12.8823, 53.7021 12.8898, 53.669 12.9004, 53.6142 12.8981, 53.5954 12.9049, 53.5444 12.9116, 53.4791 12.9101, 53.446 12.9004, 53.413 12.8898, 53.3785 12.8688, 53.3567 12.8523, 53.3304 12.8433, 53.2899 12.8208, 53.2643 12.8058, 53.2501 12.8185, 53.2351 12.8223, 53.2125 12.8298, 53.1938 12.835, 53.1697 12.835, 53.145 12.8373, 53.1307 12.8335, 53.1269 12.8361, 53.0892 12.8275, 53.052 12.8094, 53.017 12.7836, 52.9923 12.7561, 52.9717 12.722, 52.9577 12.6845, 52.9517 12.651, 52.952 12.6186, 52.9577 12.586, 52.9663 12.5587, 52.9812 12.5316, 52.9955 12.511, 53.0158 12.4898, 53.0324 12.4758, 53.0439 12.4683, 53.0585 12.46, 53.0771 12.4506, 53.0959 12.4437, 53.1224 12.4382, 53.1257 12.4378)), ((52.3406 12.3962, 52.3455 12.4293, 52.344 12.4704, 52.3388 12.4961, 52.3235 12.5307, 52.3076 12.5597, 52.2837 12.5854, 52.2527 12.6087, 52.2198 12.6272, 52.1769 12.6388, 52.1423 12.6431, 52.1123 12.6406, 52.0802 12.6344, 52.0527 12.6252, 52.0208 12.6079, 51.9919 12.5854, 51.9723 12.5632, 51.9543 12.5369, 51.9387 12.503, 51.9283 12.4647, 51.9268 12.4259, 51.933 12.392, 51.9117 12.3722, 51.9023 12.3611, 51.886 12.338, 51.8778 12.32, 51.8672 12.2962, 51.8647 12.2854, 51.8588 12.252, 51.8588 12.2312, 51.8595 12.2013, 51.863 12.1862, 51.8734 12.1515, 51.8855 12.1285, 51.9004 12.1065, 51.9239 12.0807, 51.9449 12.0631, 51.9684 12.049, 51.9961 12.0339, 52.0246 12.0208, 52.0543 12.0124, 52.0738 12.0025, 52.1065 11.9906, 52.1367 11.9854, 52.1508 11.9782, 52.1811 11.9661, 52.2075 11.9602, 52.235 11.9567, 52.2582 11.952, 52.2889 11.9486, 52.3134 11.9483, 52.3451 11.9493, 52.3656 11.9538, 52.3884 11.9555, 52.4189 11.9597, 52.4426 11.9659, 52.4671 11.9758, 52.4939 11.9911, 52.5183 12.0111, 52.5352 12.0287, 52.5495 12.0463, 52.5621 12.0688, 52.5708 12.0878, 52.577 12.1066, 52.5809 12.1164, 52.5898 12.1382, 52.5955 12.1617, 52.5982 12.1859, 52.5975 12.2094, 52.595 12.2327, 52.5881 12.2609, 52.5777 12.2851, 52.564 12.3079, 52.5447 12.3324, 52.5222 12.3521, 52.5019 12.3672, 52.471 12.3831, 52.4361 12.3935, 52.4039 12.3982, 52.3752 12.3974, 52.3535 12.3942, 52.3406 12.3962)))","WGS84","present","HumanObservation"
"socotra-zajonz-2019:occurrence:35cb03d77573b196cdf19253a18bd824","Nebrius ferrugineus","urn:lsid:marinespecies.org:taxname:220030","2019-07-12","Yemen","Socotra Archipelago",12.4105308574551,53.2672707221978,160752.954386071,"MULTIPOLYGON (((53.1257 12.4378, 53.1472 12.4041, 53.175 12.3763, 53.2225 12.345, 53.2527 12.3268, 53.2122 12.3202, 53.1805 12.345, 53.1387 12.3637, 53.1 12.3728, 53.0622 12.377, 53.0211 12.3791, 52.9751 12.3755, 52.9452 12.3686, 52.8915 12.3489, 52.8471 12.3211, 52.8199 12.2933, 52.7987 12.2639, 52.7812 12.2249, 52.7736 12.1811, 52.7736 12.1548, 52.7769 12.1257, 52.7936 12.0804, 52.8135 12.048, 52.8383 12.0202, 52.8728 11.9945, 52.9091 11.9764, 52.9429 11.9579, 52.9798 11.9416, 53.0095 11.9304, 53.043 11.9222, 53.0775 11.9204, 53.1123 11.925, 53.1401 11.9319, 53.1579 11.9398, 53.1859 11.9271, 53.2304 11.9156, 53.2642 11.9129, 53.2945 11.9086, 53.3226 11.9092, 53.3643 11.9171, 53.3985 11.9304, 53.4355 11.9529, 53.4612 11.9765, 53.4803 11.9998, 53.4936 12.0243, 53.5072 12.0572, 53.5129 12.0818, 53.5144 12.1106, 53.5138 12.1319, 53.5118 12.1426, 53.5342 12.1403, 53.5676 12.1259, 53.6079 12.1149, 53.678 12.103, 53.7907 12.103, 53.838 12.1105, 53.865 12.1135, 53.904 12.1225, 53.9618 12.1338, 54.0024 12.1293, 54.0362 12.1338, 54.0737 12.1383, 54.1037 12.1541, 54.1248 12.1518, 54.1758 12.1541, 54.1968 12.1631, 54.2456 12.1773, 54.2757 12.1954, 54.2982 12.2164, 54.3297 12.2254, 54.3538 12.2502, 54.4108 12.2622, 54.4821 12.2817, 54.5234 12.3027, 54.5595 12.3222, 54.5963 12.3545, 54.6413 12.3755, 54.6743 12.4003, 54.7126 12.4416, 54.7261 12.4747, 54.7389 12.5445, 54.7359 12.5813, 54.7254 12.6098, 54.7111 12.6533, 54.6864 12.6804, 54.6631 12.7036, 54.6398 12.7269, 54.6083 12.7389, 54.5842 12.7464, 54.5445 12.7547, 54.5167 12.757, 54.4987 12.7607, 54.4746 12.7705, 54.4499 12.7847, 54.4243 12.7915, 54.4078 12.799, 54.3845 12.7997, 54.3695 12.808, 54.3432 12.8223, 54.3215 12.829, 54.2959 12.8486, 54.2727 12.8591, 54.2531 12.8658, 54.2254 12.8666, 54.2096 12.8741, 54.1901 12.8808, 54.1713 12.8876, 54.154 12.8943, 54.1188 12.8951, 54.0962 12.8996, 54.079 12.8974, 54.0579 12.8981, 54.0354 12.8883, 54.0136 12.8816, 53.9934 12.8771, 53.9791 12.8651, 53.9491 12.8463, 53.91 12.8493, 53.874 12.8448, 53.844 12.8395, 53.8094 12.8305, 53.7891 12.8448, 53.7569 12.8651, 53.7306 12.8823, 53.7021 12.8898, 53.669 12.9004, 53.6142 12.8981, 53.5954 12.9049, 53.5444 12.9116, 53.4791 12.9101, 53.446 12.9004, 53.413 12.8898, 53.3785 12.8688, 53.3567 12.8523, 53.3304 12.8433, 53.2899 12.8208, 53.2643 12.8058, 53.2501 12.8185, 53.2351 12.8223, 53.2125 12.8298, 53.1938 12.835, 53.1697 12.835, 53.145 12.8373, 53.1307 12.8335, 53.1269 12.8361, 53.0892 12.8275, 53.052 12.8094, 53.017 12.7836, 52.9923 12.7561, 52.9717 12.722, 52.9577 12.6845, 52.9517 12.651, 52.952 12.6186, 52.9577 12.586, 52.9663 12.5587, 52.9812 12.5316, 52.9955 12.511, 53.0158 12.4898, 53.0324 12.4758, 53.0439 12.4683, 53.0585 12.46, 53.0771 12.4506, 53.0959 12.4437, 53.1224 12.4382, 53.1257 12.4378)), ((52.3406 12.3962, 52.3455 12.4293, 52.344 12.4704, 52.3388 12.4961, 52.3235 12.5307, 52.3076 12.5597, 52.2837 12.5854, 52.2527 12.6087, 52.2198 12.6272, 52.1769 12.6388, 52.1423 12.6431, 52.1123 12.6406, 52.0802 12.6344, 52.0527 12.6252, 52.0208 12.6079, 51.9919 12.5854, 51.9723 12.5632, 51.9543 12.5369, 51.9387 12.503, 51.9283 12.4647, 51.9268 12.4259, 51.933 12.392, 51.9117 12.3722, 51.9023 12.3611, 51.886 12.338, 51.8778 12.32, 51.8672 12.2962, 51.8647 12.2854, 51.8588 12.252, 51.8588 12.2312, 51.8595 12.2013, 51.863 12.1862, 51.8734 12.1515, 51.8855 12.1285, 51.9004 12.1065, 51.9239 12.0807, 51.9449 12.0631, 51.9684 12.049, 51.9961 12.0339, 52.0246 12.0208, 52.0543 12.0124, 52.0738 12.0025, 52.1065 11.9906, 52.1367 11.9854, 52.1508 11.9782, 52.1811 11.9661, 52.2075 11.9602, 52.235 11.9567, 52.2582 11.952, 52.2889 11.9486, 52.3134 11.9483, 52.3451 11.9493, 52.3656 11.9538, 52.3884 11.9555, 52.4189 11.9597, 52.4426 11.9659, 52.4671 11.9758, 52.4939 11.9911, 52.5183 12.0111, 52.5352 12.0287, 52.5495 12.0463, 52.5621 12.0688, 52.5708 12.0878, 52.577 12.1066, 52.5809 12.1164, 52.5898 12.1382, 52.5955 12.1617, 52.5982 12.1859, 52.5975 12.2094, 52.595 12.2327, 52.5881 12.2609, 52.5777 12.2851, 52.564 12.3079, 52.5447 12.3324, 52.5222 12.3521, 52.5019 12.3672, 52.471 12.3831, 52.4361 12.3935, 52.4039 12.3982, 52.3752 12.3974, 52.3535 12.3942, 52.3406 12.3962)))","WGS84","present","HumanObservation"
